0.125 0.457088 0.0784835 1.01364 0.16791 0.00129705 0.00129705 0.00103764 0.658091
0.125 0.467735 0.0726866 0.999311 0.157953 0.00117545 0.00117545 0.000940363 0.64444
0.125 0.47863 0.0671097 0.983148 0.148051 0.00106108 0.00106108 0.000848868 0.629811
0.125 0.489779 0.0617571 0.965117 0.138235 0.000953843 0.000953843 0.000763074 0.614203
0.125 0.501187 0.0566263 0.945185 0.128541 0.000853483 0.000853483 0.000682786 0.597615
0.125 0.512861 0.0517042 0.923333 0.119002 0.000759024 0.000759024 0.000607219 0.580053
0.125 0.524807 0.0470225 0.899545 0.109652 0.000671605 0.000671605 0.000537284 0.561531
0.125 0.537032 0.0425824 0.87382 0.100526 0.000591047 0.000591047 0.000472838 0.542065
0.125 0.549541 0.0383831 0.846168 0.0916572 0.000517096 0.000517096 0.000413677 0.52168
0.125 0.562341 0.0344253 0.816612 0.083079 0.000449546 0.000449546 0.000359637 0.500408
0.125 0.57544 0.0307074 0.785193 0.0748243 0.000388126 0.000388126 0.000310501 0.478287
0.125 0.588844 0.0272292 0.751965 0.066923 0.000332603 0.000332603 0.000266083 0.455367
0.125 0.60256 0.0239882 0.717005 0.0594048 0.00028269 0.00028269 0.000226152 0.431703
0.125 0.616595 0.0209832 0.680409 0.0522958 0.000238127 0.000238127 0.000190502 0.407365
0.125 0.630957 0.0182105 0.642294 0.0456207 0.000198612 0.000198612 0.000158889 0.382431
0.125 0.645654 0.0156677 0.602806 0.0393994 0.000163862 0.000163862 0.000131089 0.356992
0.125 0.660693 0.0133497 0.562114 0.0336499 0.000133559 0.000133559 0.000106847 0.331152
0.125 0.676083 0.0112526 0.520417 0.0283843 0.000107403 0.000107403 8.59228e-05 0.305028
0.125 0.691831 0.00936966 0.477947 0.0236118 8.50667e-05 8.50667e-05 6.80533e-05 0.278753
0.125 0.707946 0.00769528 0.434963 0.0193348 6.62339e-05 6.62339e-05 5.29871e-05 0.252473
0.125 0.724436 0.00622095 0.391765 0.015552 5.05731e-05 5.05731e-05 4.04585e-05 0.226353
0.125 0.74131 0.00493901 0.348682 0.0122545 3.77637e-05 3.77637e-05 3.02109e-05 0.200569
0.125 0.758578 0.00383894 0.306087 0.00942919 2.74772e-05 2.74772e-05 2.19818e-05 0.175322
0.125 0.776247 0.00291098 0.264378 0.00705496 1.93976e-05 1.93976e-05 1.55181e-05 0.150821
0.125 0.794328 0.00214241 0.224003 0.00510644 1.32109e-05 1.32109e-05 1.05687e-05 0.1273
0.125 0.812831 0.00152129 0.185426 0.00355024 8.61858e-06 8.61858e-06 6.89487e-06 0.104998
0.125 0.831764 0.00103274 0.149159 0.00234948 5.3339e-06 5.3339e-06 4.26712e-06 0.0841784
0.125 0.851138 0.000662762 0.115714 0.0014603 3.09164e-06 3.09164e-06 2.47331e-06 0.0651007
0.125 0.870964 0.000394519 0.0856426 0.000836986 1.64745e-06 1.64745e-06 1.31796e-06 0.0480464
0.125 0.891251 0.000212447 0.0594546 0.000429287 7.86363e-07 7.86363e-07 6.2909e-07 0.0332699
0.125 0.912011 9.84416e-05 0.0376799 0.000188171 3.22195e-07 3.22195e-07 2.57756e-07 0.0210382
0.125 0.933254 3.64684e-05 0.0207129 6.42632e-05 1.06559e-07 1.06559e-07 8.5247e-08 0.011543
0.125 0.954993 8.62577e-06 0.00892033 1.4347e-05 2.42502e-08 2.42502e-08 1.94002e-08 0.00496374
0.125 0.977237 4.01108e-07 0.00246497 1.34679e-06 4.47607e-09 4.47607e-09 3.58086e-09 0.00137018
0.125 1 0 0 0 0 0 0 0
0.25 0.457088 0.0643297 0.777408 0.11179 0.00171045 0.00171045 0.00136836 0.496203
0.25 0.467735 0.0588883 0.75832 0.104127 0.00153266 0.00153266 0.00122613 0.481112
0.25 0.47863 0.0537243 0.737994 0.0966158 0.00136751 0.00136751 0.00109401 0.465435
0.25 0.489779 0.048836 0.716445 0.0892789 0.00121462 0.00121462 0.000971698 0.44919
0.25 0.501187 0.0442187 0.693697 0.0821383 0.00107346 0.00107346 0.000858769 0.432403
0.25 0.512861 0.0398664 0.66978 0.0752149 0.000943262 0.000943262 0.00075461 0.415102
0.25 0.524807 0.0357854 0.644735 0.0685298 0.000824334 0.000824334 0.000659467 0.397321
0.25 0.537032 0.0319712 0.618612 0.0621024 0.000716198 0.000716198 0.000572958 0.379098
0.25 0.549541 0.0284186 0.591471 0.0559517 0.000618311 0.000618311 0.000494649 0.360476
0.25 0.562341 0.025122 0.563384 0.0500943 0.000530172 0.000530172 0.000424138 0.341505
0.25 0.57544 0.0220754 0.534434 0.0445465 0.000451228 0.000451228 0.000360982 0.322238
0.25 0.588844 0.0192724 0.504716 0.0393213 0.00038096 0.00038096 0.000304768 0.302734
0.25 0.60256 0.0167061 0.474339 0.0344311 0.000318808 0.000318808 0.000255046 0.283061
0.25 0.616595 0.0143691 0.443425 0.0298846 0.000264242 0.000264242 0.000211393 0.26329
0.25 0.630957 0.0122535 0.412111 0.0256893 0.000216701 0.000216701 0.000173361 0.243501
0.25 0.645654 0.0103507 0.380544 0.0218485 0.000175652 0.000175652 0.000140521 0.223778
0.25 0.660693 0.00865169 0.348893 0.018364 0.00014054 0.00014054 0.000112432 0.204213
0.25 0.676083 0.00714703 0.317334 0.0152332 0.000110836 0.000110836 8.86688e-05 0.184902
0.25 0.691831 0.00582647 0.286064 0.0124513 8.60029e-05 8.60029e-05 6.88023e-05 0.165953
0.25 0.707946 0.00467946 0.255285 0.0100092 6.55274e-05 6.55274e-05 5.24219e-05 0.14747
0.25 0.724436 0.00369468 0.225222 0.00789552 4.88992e-05 4.88992e-05 3.91194e-05 0.129573
0.25 0.74131 0.0028606 0.1961 0.00609424 3.56349e-05 3.56349e-05 2.8508e-05 0.112376
0.25 0.758578 0.00216492 0.168164 0.0045874 2.52643e-05 2.52643e-05 2.02114e-05 0.0960057
0.25 0.776247 0.00159527 0.141653 0.00335273 1.73476e-05 1.73476e-05 1.38781e-05 0.0805809
0.25 0.794328 0.00113861 0.116823 0.00236642 1.14686e-05 1.14686e-05 9.17485e-06 0.0662312
0.25 0.812831 0.000782021 0.0939083 0.00160109 7.24643e-06 7.24643e-06 5.79714e-06 0.0530701
0.25 0.831764 0.000512089 0.0731581 0.00102872 4.33266e-06 4.33266e-06 3.46613e-06 0.0412205
0.25 0.851138 0.000315826 0.0547747 0.00061899 2.41965e-06 2.41965e-06 1.93572e-06 0.0307774
0.25 0.870964 0.000180024 0.0389667 0.00034233 1.23883e-06 1.23883e-06 9.91067e-07 0.0218399
0.25 0.891251 9.23402e-05 0.0258593 0.000168691 5.66776e-07 5.66776e-07 4.53421e-07 0.0144607
0.25 0.912011 4.06234e-05 0.0155665 7.07263e-05 2.22339e-07 2.22339e-07 1.77871e-07 0.00868763
0.25 0.933254 1.42265e-05 0.00805495 2.29611e-05 7.04992e-08 7.04992e-08 5.63994e-08 0.00448782
0.25 0.954993 3.25906e-06 0.0032575 4.90257e-06 1.55722e-08 1.55722e-08 1.24578e-08 0.00181246
0.25 0.977237 1.45819e-07 0.00088758 4.84951e-07 2.83704e-09 2.83704e-09 2.26963e-09 0.000493373
0.25 1 0 0 0 0 0 0 0
0.5 0.457088 0.0509766 0.637561 0.0841267 0.00170127 0.00170127 0.00136102 0.40313
0.5 0.467735 0.0463421 0.617681 0.0778553 0.00151384 0.00151384 0.00121107 0.38836
0.5 0.47863 0.0419787 0.596943 0.0717627 0.00134106 0.00134106 0.00107285 0.373231
0.5 0.489779 0.0378815 0.575379 0.0658641 0.00118235 0.00118235 0.000945879 0.35777
0.5 0.501187 0.0340446 0.553034 0.060175 0.00103705 0.00103705 0.000829636 0.342008
0.5 0.512861 0.0304619 0.529955 0.0547093 0.000904418 0.000904418 0.000723534 0.325979
0.5 0.524807 0.0271303 0.506199 0.0494806 0.000784247 0.000784247 0.000627397 0.309722
0.5 0.537032 0.024043 0.481829 0.0445006 0.000675878 0.000675878 0.000540702 0.293277
0.5 0.549541 0.0211929 0.456919 0.0397806 0.000578627 0.000578627 0.000462902 0.27669
0.5 0.562341 0.0185724 0.431545 0.0353296 0.000491835 0.000491835 0.000393468 0.260009
0.5 0.57544 0.0161735 0.4058 0.0311557 0.00041482 0.00041482 0.000331856 0.243288
0.5 0.588844 0.0139883 0.379776 0.0272647 0.000346924 0.000346924 0.000277539 0.226581
