0.125 0.457088 0.0740143 1.0071 0.148534 0.00128245 0.00128245 0.00102596 0.643674
0.125 0.467735 0.0682937 0.986567 0.138548 0.00116045 0.00116045 0.000928357 0.626559
0.125 0.47863 0.0627924 0.964417 0.128867 0.00104636 0.00104636 0.00083709 0.608729
0.125 0.489779 0.0575698 0.939931 0.119291 0.000939604 0.000939604 0.000751683 0.589668
0.125 0.501187 0.0525648 0.913884 0.110079 0.000840236 0.000840236 0.000672189 0.569952
0.125 0.512861 0.0478075 0.885553 0.101042 0.000746357 0.000746357 0.000597086 0.54907
0.125 0.524807 0.0432921 0.855772 0.0924212 0.000660116 0.000660116 0.000528093 0.527625
0.125 0.537032 0.0390689 0.823829 0.0840383 0.000580942 0.000580942 0.000464754 0.50512
0.125 0.549541 0.035083 0.790618 0.0761171 0.000508781 0.000508781 0.000407025 0.482175
0.125 0.562341 0.0313818 0.755448 0.0684884 0.000443062 0.000443062 0.00035445 0.458314
0.125 0.57544 0.0279111 0.719273 0.0613553 0.000383703 0.000383703 0.000306962 0.434177
0.125 0.588844 0.0247155 0.681432 0.0545579 0.000330134 0.000330134 0.000264108 0.409309
0.125 0.60256 0.0217413 0.642937 0.0482769 0.000282248 0.000282248 0.000225798 0.384372
0.125 0.616595 0.0190298 0.603164 0.042361 0.000239483 0.000239483 0.000191587 0.358934
0.125 0.630957 0.0165278 0.563178 0.0369667 0.000201709 0.000201709 0.000161367 0.333674
0.125 0.645654 0.0142735 0.522395 0.0319515 0.000168379 0.000168379 0.000134703 0.308187
0.125 0.660693 0.0122138 0.481923 0.0274466 0.000139345 0.000139345 0.000111476 0.283163
0.125 0.676083 0.0103836 0.441219 0.0233185 0.000114083 0.000114083 9.12665e-05 0.258224
0.125 0.691831 0.00873022 0.401414 0.0196731 9.24362e-05 9.24362e-05 7.39489e-05 0.234056
0.125 0.707946 0.00728555 0.361993 0.0163863 7.39084e-05 7.39084e-05 5.91267e-05 0.210306
0.125 0.724436 0.00599695 0.324078 0.0135398 5.83427e-05 5.83427e-05 4.66741e-05 0.187641
0.125 0.74131 0.00489377 0.287158 0.0110199 4.52809e-05 4.52809e-05 3.62247e-05 0.165713
0.125 0.758578 0.00392384 0.252299 0.00888626 3.45724e-05 3.45724e-05 2.76579e-05 0.145147
0.125 0.776247 0.00311441 0.218952 0.00703664 2.58053e-05 2.58053e-05 2.06442e-05 0.125583
0.125 0.794328 0.00241422 0.188099 0.00551143 1.8841e-05 1.8841e-05 1.50728e-05 0.107586
0.125 0.812831 0.00184909 0.159143 0.00422128 1.33206e-05 1.33206e-05 1.06565e-05 0.0907753
0.125 0.831764 0.00136904 0.132957 0.00319055 9.12136e-06 9.12136e-06 7.29709e-06 0.0756492
0.125 0.851138 0.000999218 0.10889 0.00234362 5.94152e-06 5.94152e-06 4.75322e-06 0.061804
0.125 0.870964 0.000691308 0.087687 0.00169258 3.67485e-06 3.67485e-06 2.93988e-06 0.0496601
0.125 0.891251 0.000470571 0.0686331 0.00117577 2.07944e-06 2.07944e-06 1.66355e-06 0.0387854
