0.125 0.457088 0.0722931 1.01608 0.148222 0.00121671 0.00121671 0.000973364 0.648403
0.125 0.467735 0.0666679 0.995672 0.138176 0.00109947 0.00109947 0.000879579 0.631333
0.125 0.47863 0.0612712 0.973076 0.128311 0.000989852 0.000989852 0.000791882 0.613158
0.125 0.489779 0.0561372 0.948627 0.118684 0.00088751 0.00088751 0.000710008 0.594094
0.125 0.501187 0.0512307 0.922032 0.109308 0.0007923 0.0007923 0.00063384 0.573988
0.125 0.512861 0.0465656 0.893634 0.100232 0.000702891 0.000702891 0.000562313 0.553054
0.125 0.524807 0.042146 0.863199 0.0914711 0.000620722 0.000620722 0.000496578 0.531172
0.125 0.537032 0.0380013 0.831077 0.0830654 0.000545404 0.000545404 0.000436323 0.50856
0.125 0.549541 0.034098 0.797105 0.0750309 0.00047675 0.00047675 0.0003814 0.485134
0.125 0.562341 0.0304643 0.761639 0.0673977 0.000414348 0.000414348 0.000331479 0.46111
0.125 0.57544 0.0270656 0.724598 0.0601806 0.000357998 0.000357998 0.000286398 0.43645
0.125 0.588844 0.0239287 0.686344 0.0533992 0.000307271 0.000307271 0.000245817 0.411364
0.125 0.60256 0.021018 0.646886 0.0470648 0.000261955 0.000261955 0.000209564 0.385866
0.125 0.616595 0.0183586 0.60659 0.0411861 0.000221611 0.000221611 0.000177289 0.360161
0.125 0.630957 0.0159136 0.565558 0.035769 0.000186019 0.000186019 0.000148815 0.33431
0.125 0.645654 0.0137063 0.524159 0.0308117 0.000154734 0.000154734 0.000123787 0.308517
0.125 0.660693 0.0116986 0.482586 0.0263131 0.000127533 0.000127533 0.000102026 0.282886
0.125 0.676083 0.00991184 0.441205 0.0222612 0.000103978 0.000103978 8.31821e-05 0.257615
0.125 0.691831 0.00830659 0.400285 0.0186476 8.38465e-05 8.38465e-05 6.70772e-05 0.232849
0.125 0.707946 0.0069024 0.36018 0.0154511 6.67159e-05 6.67159e-05 5.33727e-05 0.20877
0.125 0.724436 0.00565866 0.321207 0.0126565 5.23747e-05 5.23747e-05 4.18998e-05 0.185547
0.125 0.74131 0.00459329 0.283686 0.0102351 4.04244e-05 4.04244e-05 3.23395e-05 0.163341
0.125 0.758578 0.00366483 0.247932 0.00816603 3.06709e-05 3.06709e-05 2.45367e-05 0.142316
0.125 0.776247 0.00289004 0.214197 0.00641576 2.27515e-05 2.27515e-05 1.82012e-05 0.122592
0.125 0.794328 0.00222717 0.182733 0.00495987 1.6495e-05 1.6495e-05 1.3196e-05 0.104295
0.125 0.812831 0.00169249 0.153691 0.0037625 1.1583e-05 1.1583e-05 9.2664e-06 0.0874889
0.125 0.831764 0.00124452 0.127245 0.00279814 7.87072e-06 7.87072e-06 6.29657e-06 0.0722562
0.125 0.851138 0.000899816 0.103424 0.00203131 5.08994e-06 5.08994e-06 4.07195e-06 0.058593
0.125 0.870964 0.000617694 0.0823214 0.00143765 3.12242e-06 3.12242e-06 2.49793e-06 0.0465368
0.125 0.891251 0.000415771 0.0638254 0.000984419 1.75379e-06 1.75379e-06 1.40303e-06 0.0360077
0.125 0.912011 0.00025454 0.047947 0.000650459 8.88646e-07 8.88646e-07 7.10917e-07 0.0269998
0.125 0.933254 0.00015349 0.034396 0.000407363 3.67345e-07 3.67345e-07 2.93876e-07 0.0193357
0.125 0.954993 7.41598e-05 0.0231185 0.000238873 1.09646e-07 1.09646e-07 8.77165e-08 0.0129764
0.125 0.977237 3.73085e-05 0.0137429 0.00012411 5.19397e-09 5.19397e-09 4.15517e-09 0.00770389
0.125 1 0 0.0514045 0.000388132 0 0 0 0.0287737
0.25 0.457088 0.0587549 0.760815 0.0969856 0.00158767 0.00158767 0.00127014 0.478602
0.25 0.467735 0.0535901 0.737541 0.0895838 0.00141946 0.00141946 0.00113557 0.461343
0.25 0.47863 0.0486977 0.713031 0.0824186 0.00126407 0.00126407 0.00101125 0.443546
0.25 0.489779 0.0441105 0.687414 0.0755148 0.00112075 0.00112075 0.0008966 0.425294
0.25 0.501187 0.0397858 0.660687 0.068885 0.000989158 0.000989158 0.000791326 0.406592
0.25 0.512861 0.0357506 0.632997 0.0625495 0.000868124 0.000868124 0.000694499 0.387533
0.25 0.524807 0.0319751 0.604366 0.0565189 0.000758248 0.000758248 0.000606599 0.368136
0.25 0.537032 0.0284875 0.574963 0.0508082 0.00065873 0.00065873 0.000526984 0.3485
0.25 0.549541 0.0252449 0.544839 0.0454251 0.000569181 0.000569181 0.000455345 0.328658
0.25 0.562341 0.0222743 0.514181 0.0403789 0.0004888 0.0004888 0.00039104 0.308719
0.25 0.57544 0.0195321 0.48307 0.0356736 0.000417198 0.000417198 0.000333759 0.288728
0.25 0.588844 0.0170441 0.451709 0.0313124 0.000353583 0.000353583 0.000282866 0.268801
0.25 0.60256 0.0147663 0.420211 0.027295 0.00029757 0.00029757 0.000238056 0.248998
0.25 0.616595 0.012723 0.38879 0.0236185 0.000248384 0.000248384 0.000198707 0.229436
0.25 0.630957 0.0108697 0.357586 0.0202778 0.000205656 0.000205656 0.000164525 0.210189
0.25 0.645654 0.00922946 0.32682 0.0172641 0.00016864 0.00016864 0.000134912 0.191375
